OrderID,OrderDate,CustomerID,City,Region,Channel,Category,Product,Quantity,UnitPrice,Revenue,ReturnFlag,DeliveryDays,Rating
604,2024-05-04,1644,Bengaluru,West,Website,Sports,Product20,5,2750,13750,No,6,1
605,2024-05-24,2707,Delhi,North,Mobile App,Electronics,Product21,2,4774,9548,No,7,1
606,2024-05-06,2896,Mumbai,NE,Other,Home,Product16,4,254,1016,No,3,4
607,2024-07-13,2633,Bengaluru,South,Website,Books,Product93,1,791,791,No,6,3
608,2024-08-11,1904,Mumbai,East,Website,Beauty,Product96,1,3187,3187,No,7,4
609,2024-02-20,2913,Mumbai,East,Social,Electronics,Product59,5,4539,22695,No,3,4
610,2024-02-20,2167,Kolkata,South,Other,Sports,Product62,1,3145,3145,No,3,4
611,2024-07-21,2086,Kolkata,South,Website,Books,Product61,1,215,215,No,7,1
612,2024-06-06,1994,Bengaluru,South,Social,Sports,Product81,5,1140,5700,No,1,4
613,2024-05-10,2429,Kolkata,East,Mobile App,Beauty,Product52,4,4398,17592,No,3,3
614,2024-02-15,2647,Kolkata,North,Website,Electronics,Product29,4,2762,11048,No,7,3
615,2024-04-24,1166,Delhi,South,Website,Beauty,Product64,5,1212,6060,No,5,5
616,2024-12-06,1535,Bengaluru,West,Mobile App,Fashion,Product34,1,1211,1211,No,2,5
617,2024-05-06,1130,Pune,NE,Mobile App,Electronics,Product19,4,1211,4844,No,3,1
618,2024-03-10,1740,Bengaluru,West,Social,Fashion,Product38,3,3644,10932,No,7,3
619,2024-04-05,1453,Pune,NE,Website,Fashion,Product58,5,936,4680,Yes,4,2
620,2024-12-15,1207,Hyderabad,East,Mobile App,Books,Product100,1,455,455,No,1,2
621,2024-06-11,2073,Mumbai,North,Mobile App,Home,Product61,5,2068,10340,No,6,4
622,2024-01-02,1271,Bengaluru,NE,Social,Books,Product70,5,4052,20260,No,6,4
623,2024-02-20,1336,Delhi,West,Other,Fashion,Product31,2,846,1692,No,5,3
624,2024-06-11,1732,Delhi,East,Other,Sports,Product28,3,3867,11601,No,7,3
625,2024-12-12,1236,Kolkata,East,Other,Sports,Product19,2,3774,7548,No,4,1
626,2024-01-17,2236,Delhi,North,Other,Beauty,Product77,2,2229,4458,Yes,5,4
627,2024-12-08,1697,Pune,East,Mobile App,Fashion,Product52,4,211,844,No,2,2
628,2024-06-21,2689,Delhi,East,Social,Fashion,Product18,2,2486,4972,Yes,3,4
629,2024-01-24,2940,Hyderabad,South,Website,Books,Product57,2,2663,5326,Yes,1,5
630,2024-08-04,2916,Pune,West,Mobile App,Electronics,Product20,3,1206,3618,No,4,5
631,2024-09-28,2054,Delhi,West,Social,Fashion,Product57,4,1986,7944,No,6,1
632,2024-09-19,1088,Hyderabad,North,Website,Electronics,Product28,1,2420,2420,No,7,1
633,2024-05-07,2328,Pune,NE,Mobile App,Books,Product17,2,4525,9050,No,4,3
634,2024-09-25,2395,Mumbai,NE,Mobile App,Fashion,Product54,3,616,1848,No,1,3
635,2024-10-28,2039,Hyderabad,NE,Website,Beauty,Product17,3,1281,3843,No,1,1
636,2024-05-19,2176,Bengaluru,East,Website,Beauty,Product83,1,1490,1490,No,2,3
637,2024-09-15,1957,Bengaluru,North,Mobile App,Fashion,Product13,1,2732,2732,No,7,2
638,2024-11-17,2657,Pune,West,Social,Home,Product81,2,2037,4074,No,2,2
639,2024-04-24,2939,Delhi,South,Social,Fashion,Product33,2,648,1296,No,2,2
640,2024-12-04,1370,Hyderabad,South,Social,Beauty,Product59,4,2241,8964,No,3,3
641,2024-04-01,2655,Kolkata,East,Website,Fashion,Product33,1,944,944,No,1,1
642,2024-02-24,1456,Kolkata,NE,Website,Sports,Product53,3,894,2682,No,1,4
643,2024-01-16,2095,Hyderabad,NE,Social,Electronics,Product2,1,688,688,No,3,5
644,2024-11-24,1554,Bengaluru,South,Social,Home,Product14,1,3454,3454,No,7,4
645,2024-09-16,2596,Mumbai,North,Social,Books,Product52,1,1680,1680,No,4,4
646,2024-07-13,1276,Kolkata,North,Social,Home,Product61,5,1576,7880,No,3,3
647,2024-09-15,1354,Kolkata,North,Social,Fashion,Product89,3,3583,10749,No,7,4
648,2024-04-05,2155,Kolkata,South,Other,Fashion,Product15,1,4242,4242,No,5,5
649,2024-10-09,2199,Kolkata,NE,Other,Electronics,Product13,3,1388,4164,No,5,3
650,2024-05-14,2726,Pune,West,Other,Beauty,Product80,5,2180,10900,No,4,2
651,2024-06-16,2809,Kolkata,East,Other,Fashion,Product80,2,2784,5568,No,6,2
652,2024-07-18,1994,Kolkata,East,Social,Fashion,Product11,3,3025,9075,No,6,3
653,2024-09-06,1153,Delhi,West,Other,Home,Product46,5,1384,6920,No,4,4
654,2024-07-13,2894,Delhi,South,Other,Sports,Product62,3,1035,3105,No,3,2
655,2024-08-18,2869,Hyderabad,East,Website,Sports,Product42,2,4166,8332,No,6,1
656,2024-07-02,2287,Mumbai,East,Mobile App,Beauty,Product22,2,598,1196,No,5,2
657,2024-12-09,1702,Pune,NE,Other,Fashion,Product28,1,3354,3354,No,1,2
658,2024-04-15,2246,Bengaluru,NE,Website,Home,Product1,1,4230,4230,No,6,5
659,2024-04-03,1985,Hyderabad,North,Website,Beauty,Product72,3,4748,14244,Yes,6,2
660,2024-07-18,1144,Bengaluru,West,Social,Beauty,Product63,1,2603,2603,No,4,2
661,2024-06-15,2425,Mumbai,North,Website,Books,Product14,2,3807,7614,Yes,7,5
662,2024-03-18,2650,Mumbai,East,Social,Books,Product52,1,2867,2867,No,6,1
663,2024-05-17,1779,Hyderabad,North,Other,Home,Product15,2,649,1298,No,5,4
664,2024-12-08,2357,Bengaluru,South,Website,Sports,Product24,2,4173,8346,No,5,4
665,2024-09-24,1402,Hyderabad,North,Other,Books,Product80,3,4007,12021,No,7,4
666,2024-03-12,2026,Kolkata,North,Mobile App,Fashion,Product84,4,4925,19700,No,2,2
667,2024-03-05,2094,Mumbai,South,Website,Books,Product18,5,2374,11870,No,1,2
668,2024-10-17,2527,Mumbai,East,Other,Electronics,Product73,3,1705,5115,No,6,3
669,2024-08-25,2464,Kolkata,South,Website,Fashion,Product86,1,4839,4839,No,2,3
670,2024-07-22,2498,Mumbai,East,Mobile App,Home,Product54,2,4360,8720,No,3,2
671,2024-04-22,1113,Pune,NE,Mobile App,Beauty,Product53,3,457,1371,No,5,1
672,2024-08-28,1260,Kolkata,East,Other,Books,Product90,4,600,2400,Yes,6,2
673,2024-05-21,2407,Mumbai,NE,Other,Sports,Product44,1,3835,3835,No,7,1
674,2024-02-02,1008,Bengaluru,North,Mobile App,Sports,Product90,2,3588,7176,No,4,1
675,2024-02-05,2750,Mumbai,South,Website,Home,Product10,5,749,3745,No,6,4
676,2024-03-25,1717,Bengaluru,West,Website,Fashion,Product81,3,218,654,No,4,2
677,2024-10-08,1381,Delhi,West,Website,Electronics,Product34,5,3136,15680,No,7,4
678,2024-05-02,1097,Kolkata,West,Other,Home,Product17,3,1767,5301,No,2,1
679,2024-12-15,1728,Pune,South,Website,Home,Product74,1,4491,4491,No,6,4
680,2024-04-06,1784,Mumbai,NE,Other,Beauty,Product30,2,895,1790,No,5,3
681,2024-03-21,2251,Mumbai,North,Other,Sports,Product96,3,2393,7179,No,1,4
682,2024-06-07,1038,Bengaluru,North,Social,Home,Product8,2,1926,3852,No,4,5
683,2024-07-16,2143,Mumbai,East,Website,Books,Product2,1,2898,2898,No,6,2
684,2024-10-21,2137,Hyderabad,NE,Website,Books,Product47,1,1750,1750,No,5,1
685,2024-04-10,1701,Kolkata,NE,Other,Home,Product3,3,2762,8286,No,2,4
686,2024-01-22,2096,Kolkata,West,Website,Beauty,Product5,2,1179,2358,No,6,2
687,2024-01-11,1276,Delhi,East,Mobile App,Home,Product96,5,4430,22150,No,1,5
688,2024-07-10,1703,Hyderabad,North,Other,Home,Product5,4,3788,15152,Yes,3,1
689,2024-10-20,2717,Hyderabad,East,Mobile App,Home,Product74,3,3616,10848,No,4,2
690,2024-03-21,2150,Mumbai,East,Social,Beauty,Product45,1,4668,4668,No,3,5
691,2024-07-28,1321,Pune,North,Website,Electronics,Product96,2,588,1176,No,1,4
692,2024-10-14,1451,Pune,North,Mobile App,Sports,Product46,1,2257,2257,No,1,1
693,2024-01-03,1708,Hyderabad,East,Website,Books,Product20,2,3025,6050,No,7,1
694,2024-10-19,2194,Bengaluru,East,Website,Home,Product63,4,2008,8032,No,2,5
695,2024-08-20,1582,Mumbai,West,Website,Electronics,Product56,2,2088,4176,Yes,5,3
696,2024-03-08,1892,Kolkata,West,Social,Books,Product29,1,3308,3308,No,6,1
697,2024-02-02,2731,Delhi,South,Other,Books,Product72,4,3074,12296,No,3,5
698,2024-07-04,2775,Kolkata,West,Website,Books,Product48,4,4261,17044,No,6,4
699,2024-08-15,1641,Mumbai,NE,Other,Beauty,Product72,4,2590,10360,No,4,1
700,2024-02-01,2470,Mumbai,East,Mobile App,Home,Product46,4,4876,19504,No,6,1
701,2024-02-25,1183,Kolkata,South,Website,Beauty,Product59,4,1959,7836,No,3,5
702,2024-02-08,2396,Bengaluru,East,Website,Beauty,Product65,2,3412,6824,No,1,1
703,2024-01-16,2943,Mumbai,West,Website,Electronics,Product35,5,4560,22800,No,6,1
704,2024-04-05,1569,Kolkata,West,Mobile App,Electronics,Product1,4,2960,11840,No,7,1
705,2024-08-26,2953,Delhi,East,Social,Home,Product3,2,1315,2630,No,4,5
706,2024-09-17,1250,Kolkata,North,Other,Fashion,Product31,3,1644,4932,No,7,5
707,2024-12-10,2444,Pune,East,Social,Electronics,Product49,1,4974,4974,No,3,3
708,2024-09-05,1193,Bengaluru,East,Social,Fashion,Product39,4,3158,12632,No,3,3
709,2024-09-24,2946,Mumbai,NE,Other,Beauty,Product31,4,2660,10640,No,7,3
710,2024-04-11,2042,Bengaluru,NE,Other,Home,Product42,4,3489,13956,No,4,5
711,2024-03-16,1155,Kolkata,South,Website,Books,Product37,5,2697,13485,No,2,4
712,2024-04-23,2232,Kolkata,South,Website,Sports,Product19,4,1584,6336,No,1,4
713,2024-06-17,1140,Mumbai,East,Other,Sports,Product96,2,1935,3870,No,4,2
714,2024-12-28,2689,Pune,South,Website,Home,Product32,2,245,490,Yes,6,4
715,2024-09-10,1431,Bengaluru,East,Mobile App,Home,Product60,1,290,290,Yes,3,5
716,2024-07-03,1828,Mumbai,West,Website,Home,Product7,1,4068,4068,No,2,4
717,2024-09-17,1127,Hyderabad,East,Mobile App,Home,Product50,3,2748,8244,No,5,3
718,2024-03-17,2656,Pune,NE,Website,Fashion,Product88,3,4651,13953,No,3,4
719,2024-12-16,2646,Delhi,West,Social,Home,Product68,1,4118,4118,No,5,1
720,2024-12-17,2886,Mumbai,North,Mobile App,Fashion,Product23,2,1868,3736,No,7,2
721,2024-02-06,2377,Kolkata,South,Social,Home,Product91,4,1354,5416,Yes,1,5
722,2024-11-01,1527,Delhi,NE,Other,Books,Product29,4,317,1268,No,5,3
723,2024-08-06,1566,Hyderabad,North,Website,Electronics,Product37,4,4996,19984,No,4,3
724,2024-11-20,2622,Kolkata,NE,Social,Home,Product21,1,4213,4213,No,2,5
725,2024-07-18,1660,Mumbai,South,Social,Home,Product5,2,4105,8210,No,1,3
726,2024-07-14,2550,Bengaluru,East,Other,Beauty,Product93,4,412,1648,No,6,2
727,2024-09-23,2133,Kolkata,South,Other,Home,Product52,1,3292,3292,No,4,1
728,2024-05-24,1026,Mumbai,NE,Website,Home,Product3,4,2805,11220,No,3,3
729,2024-12-23,1166,Bengaluru,North,Website,Home,Product16,2,1549,3098,No,1,1
730,2024-08-23,1739,Delhi,East,Mobile App,Books,Product24,3,1023,3069,Yes,6,4
731,2024-07-02,2297,Hyderabad,West,Mobile App,Sports,Product96,3,4996,14988,No,2,2
732,2024-02-10,2509,Hyderabad,North,Website,Electronics,Product48,3,3603,10809,No,4,2
733,2024-03-07,1550,Hyderabad,West,Other,Books,Product53,5,3463,17315,No,6,5
734,2024-02-05,1842,Pune,West,Social,Books,Product95,4,704,2816,No,3,5
735,2024-07-18,1854,Bengaluru,NE,Mobile App,Sports,Product18,4,2786,11144,No,3,1
736,2024-08-16,1981,Pune,NE,Other,Electronics,Product67,4,2201,8804,No,6,1
737,2024-04-21,1066,Delhi,South,Website,Electronics,Product68,1,1126,1126,Yes,5,4
738,2024-12-15,2309,Hyderabad,South,Social,Sports,Product15,3,4961,14883,No,2,5
739,2024-06-20,1683,Mumbai,East,Website,Books,Product58,4,459,1836,No,5,2
740,2024-02-16,1838,Bengaluru,NE,Website,Home,Product21,1,4434,4434,No,4,4
741,2024-06-08,1298,Mumbai,West,Social,Fashion,Product25,2,577,1154,No,7,3
742,2024-12-13,2913,Delhi,West,Social,Fashion,Product1,5,483,2415,No,1,1
743,2024-03-25,2468,Hyderabad,North,Mobile App,Sports,Product88,4,4966,19864,No,3,4
744,2024-03-22,2214,Delhi,NE,Mobile App,Fashion,Product35,3,4553,13659,No,2,1
745,2024-09-05,1799,Hyderabad,East,Mobile App,Fashion,Product95,3,1589,4767,No,7,5
746,2024-09-02,2515,Mumbai,North,Other,Sports,Product69,4,1620,6480,Yes,4,3
747,2024-07-14,1004,Kolkata,West,Other,Fashion,Product13,3,3922,11766,No,1,3
748,2024-12-08,2723,Delhi,West,Website,Electronics,Product69,5,4587,22935,No,4,2
749,2024-11-01,2406,Delhi,NE,Other,Beauty,Product10,1,4237,4237,Yes,6,2
750,2024-08-19,1048,Bengaluru,NE,Mobile App,Sports,Product53,3,343,1029,No,6,2
751,2024-04-16,2574,Kolkata,NE,Other,Electronics,Product78,2,2228,4456,No,2,5
752,2024-10-05,1610,Bengaluru,North,Social,Books,Product30,3,931,2793,No,6,5
753,2024-02-17,1683,Pune,NE,Mobile App,Beauty,Product73,1,1665,1665,No,4,1
754,2024-01-15,2452,Bengaluru,East,Other,Beauty,Product50,3,1334,4002,No,5,3
755,2024-06-19,2291,Kolkata,North,Other,Fashion,Product17,5,3954,19770,No,6,5
756,2024-01-05,2592,Mumbai,West,Other,Beauty,Product73,4,4787,19148,Yes,5,5
757,2024-01-03,1743,Hyderabad,NE,Mobile App,Books,Product85,2,3914,7828,No,5,3
758,2024-05-07,1831,Bengaluru,West,Mobile App,Home,Product69,1,3517,3517,No,5,2
759,2024-10-02,1702,Hyderabad,East,Mobile App,Home,Product89,1,1999,1999,No,6,5
760,2024-04-27,1042,Bengaluru,North,Social,Sports,Product23,1,569,569,No,6,1
761,2024-08-24,2200,Hyderabad,East,Mobile App,Home,Product50,3,498,1494,No,2,1
762,2024-12-18,2028,Bengaluru,West,Social,Books,Product37,5,4036,20180,No,3,2
763,2024-09-24,2930,Kolkata,South,Mobile App,Books,Product69,3,1173,3519,No,7,3
764,2024-11-15,1304,Pune,NE,Mobile App,Beauty,Product94,5,2019,10095,No,6,2
765,2024-06-21,1583,Hyderabad,South,Other,Books,Product28,1,245,245,No,6,5
766,2024-04-02,1412,Hyderabad,East,Website,Sports,Product19,5,1207,6035,No,1,3
767,2024-06-23,1192,Mumbai,North,Social,Beauty,Product46,1,1401,1401,Yes,1,2
768,2024-08-23,1313,Delhi,NE,Mobile App,Home,Product88,4,2924,11696,No,1,5
769,2024-08-18,1239,Pune,North,Social,Fashion,Product51,2,1780,3560,Yes,2,5
770,2024-11-25,2543,Delhi,South,Social,Home,Product2,4,2098,8392,No,2,1
771,2024-02-02,2477,Kolkata,North,Website,Electronics,Product30,3,2937,8811,Yes,1,4
772,2024-04-17,1909,Kolkata,West,Mobile App,Beauty,Product28,5,3315,16575,No,7,5
773,2024-01-06,2337,Bengaluru,South,Other,Fashion,Product40,2,280,560,No,4,3
774,2024-02-02,1707,Delhi,North,Other,Home,Product12,3,1307,3921,No,5,3
775,2024-03-01,1402,Hyderabad,West,Mobile App,Sports,Product52,4,3209,12836,No,7,4
776,2024-06-27,2273,Mumbai,NE,Mobile App,Fashion,Product92,5,1103,5515,No,4,2
777,2024-05-18,1707,Mumbai,West,Other,Beauty,Product56,5,3192,15960,No,2,1
778,2024-11-22,1134,Bengaluru,North,Other,Books,Product76,3,3588,10764,No,5,3
779,2024-11-22,2509,Hyderabad,North,Website,Books,Product14,4,1588,6352,No,1,3
780,2024-07-24,2076,Pune,South,Social,Books,Product13,1,1928,1928,No,6,1
781,2024-08-13,2453,Hyderabad,NE,Website,Sports,Product45,1,1863,1863,Yes,6,3
782,2024-02-07,2313,Delhi,North,Mobile App,Sports,Product99,5,3711,18555,Yes,2,4
783,2024-01-01,2341,Kolkata,East,Website,Sports,Product39,3,2760,8280,Yes,2,3
784,2024-06-28,2634,Pune,West,Website,Sports,Product38,2,4281,8562,No,7,1
785,2024-03-12,1705,Pune,North,Mobile App,Sports,Product30,2,4119,8238,Yes,7,5
786,2024-01-18,1260,Delhi,NE,Mobile App,Sports,Product84,1,1886,1886,Yes,3,2
787,2024-01-27,2415,Hyderabad,East,Mobile App,Electronics,Product62,4,3574,14296,No,1,2
788,2024-06-02,2161,Delhi,North,Other,Beauty,Product56,2,524,1048,No,1,4
789,2024-06-16,1959,Delhi,North,Website,Home,Product68,5,3192,15960,No,7,4
790,2024-09-26,2746,Hyderabad,South,Mobile App,Beauty,Product3,5,376,1880,No,3,3
791,2024-01-19,2069,Mumbai,South,Mobile App,Electronics,Product30,5,4653,23265,No,4,5
792,2024-02-14,1082,Mumbai,South,Other,Fashion,Product43,4,4206,16824,No,5,3
793,2024-06-02,1111,Hyderabad,West,Website,Fashion,Product73,5,1127,5635,No,6,1
794,2024-09-26,1184,Pune,NE,Website,Beauty,Product80,4,1692,6768,No,7,3
795,2024-06-05,2640,Kolkata,North,Social,Books,Product85,2,774,1548,No,1,1
796,2024-02-10,2656,Pune,South,Social,Home,Product21,1,2463,2463,No,7,3
797,2024-02-19,1543,Pune,North,Other,Electronics,Product94,5,615,3075,No,2,2
798,2024-10-07,2436,Mumbai,East,Mobile App,Beauty,Product10,4,1833,7332,No,6,1
799,2024-02-17,1880,Hyderabad,East,Mobile App,Home,Product83,4,4090,16360,No,7,3
800,2024-06-28,1331,Hyderabad,South,Social,Home,Product77,3,2219,6657,Yes,1,2
801,2024-08-06,1247,Kolkata,NE,Social,Fashion,Product7,1,2045,2045,No,1,4
802,2024-02-11,2538,Mumbai,East,Mobile App,Electronics,Product91,5,2774,13870,No,5,5
803,2024-11-25,1407,Delhi,South,Other,Electronics,Product3,5,1628,8140,No,6,5
804,2024-01-07,1880,Kolkata,NE,Other,Fashion,Product29,1,2870,2870,No,6,3
805,2024-04-26,1897,Delhi,North,Mobile App,Books,Product57,2,4668,9336,No,5,4
806,2024-09-06,1351,Hyderabad,West,Mobile App,Fashion,Product96,2,2596,5192,No,1,4
807,2024-09-01,1342,Delhi,North,Other,Fashion,Product56,1,2881,2881,No,3,5
808,2024-07-06,1950,Pune,South,Mobile App,Home,Product38,1,4025,4025,No,1,3
809,2024-10-28,2859,Pune,East,Other,Sports,Product55,3,3475,10425,Yes,6,4
810,2024-04-13,2759,Pune,West,Social,Home,Product49,2,3052,6104,No,5,4
811,2024-03-12,2895,Kolkata,East,Mobile App,Beauty,Product97,4,2785,11140,No,2,4
812,2024-12-19,1961,Pune,South,Other,Sports,Product39,2,3409,6818,No,4,5
813,2024-07-12,1941,Delhi,South,Social,Home,Product69,3,1881,5643,No,5,3
814,2024-03-08,2371,Bengaluru,West,Other,Sports,Product67,3,863,2589,No,3,3
815,2024-10-12,1135,Delhi,NE,Social,Fashion,Product35,3,2484,7452,No,7,3
816,2024-06-14,2821,Delhi,NE,Mobile App,Fashion,Product20,1,3315,3315,No,5,3
817,2024-11-10,2062,Bengaluru,East,Mobile App,Beauty,Product64,2,1386,2772,No,3,3
818,2024-07-01,1396,Delhi,South,Social,Beauty,Product60,4,4837,19348,No,2,5
819,2024-08-21,2991,Mumbai,North,Mobile App,Sports,Product55,3,2455,7365,No,7,3
820,2024-02-02,1553,Mumbai,NE,Website,Home,Product51,5,1975,9875,Yes,7,4
821,2024-07-26,1498,Hyderabad,North,Other,Electronics,Product11,4,2983,11932,No,3,5
822,2024-03-12,1401,Mumbai,South,Other,Fashion,Product81,1,1125,1125,No,6,1
823,2024-09-05,2558,Hyderabad,North,Website,Home,Product29,3,4380,13140,No,2,2
824,2024-03-08,2322,Kolkata,North,Website,Electronics,Product19,4,2979,11916,No,7,5
825,2024-12-08,2510,Kolkata,South,Website,Books,Product14,3,2332,6996,Yes,5,4
826,2024-02-18,1314,Delhi,West,Social,Books,Product8,1,866,866,No,4,2
827,2024-12-05,2520,Delhi,South,Website,Fashion,Product47,3,3293,9879,No,5,1
828,2024-12-08,2492,Mumbai,NE,Mobile App,Electronics,Product19,1,3044,3044,Yes,1,1
829,2024-09-10,1479,Delhi,South,Website,Fashion,Product52,5,1904,9520,No,4,3
830,2024-07-21,1541,Pune,West,Other,Fashion,Product13,3,775,2325,No,1,1
831,2024-08-13,2842,Bengaluru,South,Other,Home,Product98,4,2027,8108,No,4,2
832,2024-03-28,2307,Hyderabad,South,Website,Books,Product55,3,1827,5481,No,2,2
833,2024-02-15,2429,Hyderabad,NE,Mobile App,Sports,Product15,3,1636,4908,No,2,3
834,2024-08-04,1619,Mumbai,East,Website,Electronics,Product100,3,4256,12768,No,7,1
835,2024-02-25,1397,Hyderabad,South,Mobile App,Fashion,Product98,3,1846,5538,No,7,4
836,2024-06-17,2137,Delhi,South,Social,Electronics,Product54,2,635,1270,No,3,3
837,2024-12-15,2736,Kolkata,South,Website,Electronics,Product82,2,673,1346,No,6,5
838,2024-09-12,1469,Bengaluru,South,Social,Electronics,Product74,2,2033,4066,No,1,5
839,2024-09-15,1586,Hyderabad,NE,Other,Sports,Product42,1,1049,1049,No,4,2
840,2024-10-20,2581,Pune,North,Social,Sports,Product84,5,1112,5560,No,6,2
841,2024-02-18,2082,Pune,South,Social,Sports,Product39,1,3780,3780,No,2,1
842,2024-08-28,2063,Bengaluru,East,Mobile App,Books,Product27,2,4104,8208,No,2,4
843,2024-12-11,2136,Pune,West,Other,Sports,Product28,1,2889,2889,Yes,2,4
844,2024-01-01,1429,Mumbai,West,Website,Fashion,Product65,3,924,2772,Yes,7,3
845,2024-09-08,2100,Pune,East,Social,Books,Product74,5,3547,17735,No,1,5
846,2024-12-23,1962,Bengaluru,North,Social,Home,Product23,1,4316,4316,No,4,4
847,2024-08-13,1101,Mumbai,East,Other,Electronics,Product24,2,599,1198,No,7,2
848,2024-10-27,1293,Mumbai,North,Website,Sports,Product84,2,2870,5740,No,3,1
849,2024-04-05,2447,Mumbai,South,Social,Fashion,Product14,1,4352,4352,No,7,2
850,2024-01-07,1042,Pune,West,Mobile App,Home,Product71,4,1782,7128,No,1,1
851,2024-04-08,1602,Bengaluru,West,Website,Fashion,Product24,5,4914,24570,Yes,4,4
852,2024-11-20,2440,Pune,East,Other,Books,Product42,2,4642,9284,No,5,2
853,2024-05-04,1703,Delhi,South,Social,Fashion,Product2,5,3392,16960,No,3,4
854,2024-06-27,2390,Delhi,South,Mobile App,Sports,Product65,1,1427,1427,No,2,3
855,2024-10-04,1613,Pune,NE,Social,Home,Product73,4,2242,8968,No,2,5
856,2024-12-26,1182,Delhi,East,Mobile App,Beauty,Product61,2,1133,2266,No,2,4
857,2024-07-08,2323,Mumbai,North,Website,Home,Product68,5,2111,10555,Yes,1,3
858,2024-09-27,1290,Mumbai,South,Other,Books,Product5,3,1901,5703,No,1,4
859,2024-11-28,2337,Hyderabad,North,Website,Beauty,Product90,5,1972,9860,No,5,3
860,2024-03-23,1011,Mumbai,NE,Mobile App,Books,Product95,5,2930,14650,No,4,3
861,2024-09-19,2133,Pune,North,Mobile App,Beauty,Product71,2,633,1266,No,2,3
862,2024-05-24,2561,Bengaluru,East,Other,Home,Product65,1,2211,2211,No,6,4
863,2024-12-06,1589,Mumbai,North,Social,Electronics,Product18,1,958,958,Yes,7,5
864,2024-09-15,2339,Kolkata,East,Mobile App,Sports,Product36,5,2982,14910,No,5,4
865,2024-12-14,1439,Kolkata,South,Other,Home,Product13,2,794,1588,Yes,1,3
866,2024-01-05,1911,Bengaluru,South,Social,Books,Product89,3,1599,4797,Yes,4,1
867,2024-05-08,2999,Pune,East,Social,Beauty,Product35,3,3163,9489,Yes,4,2
868,2024-04-11,2648,Pune,East,Mobile App,Home,Product72,2,1316,2632,No,6,1
869,2024-11-27,1810,Bengaluru,East,Website,Sports,Product5,4,2274,9096,No,6,1
870,2024-06-22,1393,Pune,NE,Mobile App,Sports,Product12,3,4296,12888,No,1,5
871,2024-04-16,2556,Mumbai,East,Other,Home,Product15,4,3373,13492,No,3,1
872,2024-12-25,1226,Bengaluru,NE,Other,Beauty,Product27,3,4125,12375,No,1,3
873,2024-11-08,2064,Delhi,North,Social,Fashion,Product82,3,2327,6981,No,5,4
874,2024-08-25,1591,Delhi,North,Website,Home,Product15,3,2540,7620,No,1,1
875,2024-08-11,2909,Delhi,West,Mobile App,Electronics,Product13,4,2783,11132,No,5,4
876,2024-06-15,1917,Mumbai,NE,Mobile App,Fashion,Product22,4,2595,10380,No,5,3
877,2024-11-27,1632,Delhi,East,Other,Fashion,Product46,5,2124,10620,No,5,3
878,2024-10-07,2861,Hyderabad,West,Mobile App,Electronics,Product1,2,4672,9344,No,6,2
879,2024-10-04,1725,Delhi,North,Other,Home,Product68,1,650,650,Yes,7,2
880,2024-10-01,2907,Bengaluru,South,Social,Fashion,Product1,2,4106,8212,No,1,3
881,2024-10-20,2595,Bengaluru,NE,Other,Home,Product38,3,4644,13932,No,5,3
882,2024-10-23,2317,Delhi,East,Mobile App,Sports,Product56,3,3006,9018,No,3,1
883,2024-09-17,2386,Pune,North,Other,Books,Product33,3,3437,10311,No,5,2
884,2024-07-15,2935,Bengaluru,NE,Mobile App,Books,Product78,2,2425,4850,No,2,2
885,2024-08-05,1396,Pune,NE,Other,Beauty,Product34,4,1442,5768,No,5,4
886,2024-03-06,1413,Kolkata,West,Website,Beauty,Product56,3,1004,3012,No,6,1
887,2024-01-19,2660,Kolkata,NE,Social,Home,Product71,4,774,3096,No,2,1
888,2024-12-15,2612,Hyderabad,NE,Website,Fashion,Product94,5,1587,7935,No,4,5
889,2024-03-03,2091,Pune,South,Other,Books,Product47,2,3428,6856,No,7,4
890,2024-04-03,2783,Delhi,West,Social,Home,Product100,1,4605,4605,No,3,4
891,2024-05-08,2120,Kolkata,South,Other,Books,Product86,2,1854,3708,No,2,5
892,2024-11-28,2847,Kolkata,West,Other,Beauty,Product95,3,2847,8541,No,4,1
893,2024-04-18,2622,Kolkata,East,Website,Books,Product37,3,4400,13200,No,2,2
894,2024-09-25,1000,Pune,West,Website,Electronics,Product3,3,2250,6750,Yes,1,2
895,2024-10-23,2180,Mumbai,South,Social,Electronics,Product25,2,2739,5478,No,1,2
896,2024-10-12,1577,Mumbai,North,Mobile App,Home,Product26,1,3418,3418,No,6,4
897,2024-02-06,2163,Bengaluru,South,Social,Fashion,Product82,5,239,1195,No,7,1
898,2024-10-09,1083,Bengaluru,South,Social,Fashion,Product57,2,4027,8054,No,5,4
899,2024-10-07,2392,Mumbai,South,Other,Electronics,Product91,2,2530,5060,No,5,2
900,2024-09-22,1649,Kolkata,NE,Social,Fashion,Product8,5,2269,11345,No,7,1
901,2024-01-17,2127,Delhi,NE,Website,Books,Product85,3,1958,5874,No,5,5
902,2024-11-21,2907,Delhi,North,Other,Sports,Product10,5,2329,11645,Yes,4,2
903,2024-06-18,1460,Delhi,West,Social,Home,Product21,3,262,786,No,4,4
904,2024-05-07,1105,Hyderabad,North,Social,Home,Product57,1,3584,3584,Yes,4,2
905,2024-10-15,2383,Hyderabad,West,Other,Books,Product34,5,212,1060,No,6,2
906,2024-11-06,1569,Delhi,East,Social,Home,Product54,3,3441,10323,No,4,3
